time_sec,throttle,altitude,rpm,cht,egt,egt_1,egt_2,egt_3,egt_4,oil_pressure,oil_temp,fuel_flow,battery_voltage,vibration_index,engine_load
22903.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22904.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22905.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22906.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22907.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22908.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22909.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22910.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22911.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22912.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22913.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22914.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22915.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22916.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22917.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22918.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22919.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22920.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22921.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22922.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22923.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22924.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22925.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22926.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22927.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22928.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22929.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22930.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22931.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22932.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22933.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22934.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22935.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22936.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22937.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22938.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22939.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22940.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22941.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22942.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22943.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22944.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22945.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22946.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22947.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22948.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22949.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22950.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22951.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22952.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22953.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22954.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22955.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22956.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22957.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22958.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22959.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22960.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22961.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22962.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22963.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22964.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22965.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22966.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22967.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22968.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22969.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22970.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22971.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22972.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22973.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22974.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22975.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22976.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22977.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22978.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22979.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22980.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22981.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22982.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22983.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22984.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22985.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22986.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22987.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22988.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22989.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22990.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22991.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22992.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22993.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22994.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22995.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22996.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22997.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22998.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
22999.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23000.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23001.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23002.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23003.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23004.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23005.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23006.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23007.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23008.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23009.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23010.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23011.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23012.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23013.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23014.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23015.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23016.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23017.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23018.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23019.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23020.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23021.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23022.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23023.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23024.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23025.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23026.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23027.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23028.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23029.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23030.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23031.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23032.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23033.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23034.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23035.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23036.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23037.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23038.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23039.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23040.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23041.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23042.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23043.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23044.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23045.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23046.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23047.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23048.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23049.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23050.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23051.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23052.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23053.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23054.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23055.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23056.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23057.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23058.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23059.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23060.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23061.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23062.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23063.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23064.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23065.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23066.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23067.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23068.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23069.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23070.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23071.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23072.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23073.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23074.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23075.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23076.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23077.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23078.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23079.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23080.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23081.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23082.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23083.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23084.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23085.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23086.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23087.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23088.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23089.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23090.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23091.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23092.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23093.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23094.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23095.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23096.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23097.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23098.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23099.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23100.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23101.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23102.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23103.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23104.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23105.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23106.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23107.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23108.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
23109.0,0.65,18000,3800.0,171.5,669.0,669.0,669.0,669.0,669.0,69.5,98.4,22.2,13.65,0.0407,0.4491
