time_sec,throttle,altitude,rpm,cht,egt,egt_1,egt_2,egt_3,egt_4,oil_pressure,oil_temp,fuel_flow,battery_voltage,vibration_index,engine_load,injection_timing
3104.0,0.27,4141.67,1869.99,135.47,549.66,549.66,549.66,549.66,549.66,49.94,81.2,12.36,12.96,0.5102,0.0903,26.72
3105.0,0.27,4133.33,1868.56,135.44,549.49,549.49,549.49,549.49,549.49,49.92,81.18,12.35,12.96,0.5102,0.0901,26.72
3106.0,0.27,4125.0,1867.13,135.4,549.32,549.32,549.32,549.32,549.32,49.9,81.17,12.34,12.96,0.5102,0.09,26.72
3107.0,0.26,4116.67,1865.7,135.37,549.15,549.15,549.15,549.15,549.15,49.88,81.16,12.33,12.96,0.5102,0.0898,26.71
3108.0,0.26,4108.33,1864.27,135.34,548.98,548.98,548.98,548.98,548.98,49.87,81.14,12.32,12.95,0.5102,0.0896,26.71
3109.0,0.26,4100.0,1862.84,135.31,548.8,548.8,548.8,548.8,548.8,49.85,81.13,12.31,12.95,0.5102,0.0894,26.71
3110.0,0.26,4091.67,1861.41,135.28,548.63,548.63,548.63,548.63,548.63,49.83,81.12,12.3,12.95,0.5102,0.0892,26.71
3111.0,0.26,4083.33,1859.98,135.24,548.46,548.46,548.46,548.46,548.46,49.81,81.1,12.29,12.95,0.5101,0.0891,26.71
3112.0,0.26,4075.0,1858.55,135.21,548.29,548.29,548.29,548.29,548.29,49.8,81.09,12.28,12.95,0.5101,0.0889,26.7
3113.0,0.26,4066.67,1857.12,135.18,548.11,548.11,548.11,548.11,548.11,49.78,81.08,12.27,12.95,0.5101,0.0887,26.7
3114.0,0.26,4058.33,1855.68,135.15,547.94,547.94,547.94,547.94,547.94,49.76,81.06,12.26,12.95,0.5101,0.0885,26.7
3115.0,0.26,4050.0,1854.25,135.11,547.77,547.77,547.77,547.77,547.77,49.74,81.05,12.25,12.95,0.5101,0.0883,26.7
3116.0,0.26,4041.67,1852.82,135.08,547.6,547.6,547.6,547.6,547.6,49.72,81.04,12.24,12.95,0.5101,0.0881,26.7
3117.0,0.26,4033.33,1851.39,135.05,547.43,547.43,547.43,547.43,547.43,49.71,81.02,12.24,12.95,0.5101,0.088,26.69
3118.0,0.26,4025.0,1849.96,135.02,547.25,547.25,547.25,547.25,547.25,49.69,81.01,12.23,12.95,0.5101,0.0878,26.69
3119.0,0.26,4016.67,1848.53,134.98,547.08,547.08,547.08,547.08,547.08,49.67,81.0,12.22,12.95,0.5101,0.0876,26.69
3120.0,0.26,4008.33,1847.1,134.95,546.91,546.91,546.91,546.91,546.91,49.65,80.98,12.21,12.95,0.5101,0.0874,26.69
3121.0,0.26,4000.0,1845.67,134.92,546.74,546.74,546.74,546.74,546.74,49.64,80.97,12.2,12.95,0.5101,0.0872,26.68
3122.0,0.26,3991.67,1844.24,134.89,546.56,546.56,546.56,546.56,546.56,49.62,80.96,12.19,12.95,0.5101,0.0871,26.68
3123.0,0.26,3983.33,1842.81,134.85,546.39,546.39,546.39,546.39,546.39,49.6,80.94,12.18,12.94,0.5101,0.0869,26.68
3124.0,0.26,3975.0,1841.38,134.82,546.22,546.22,546.22,546.22,546.22,49.58,80.93,12.17,12.94,0.51,0.0867,26.68
3125.0,0.26,3966.67,1839.95,134.79,546.05,546.05,546.05,546.05,546.05,49.57,80.92,12.16,12.94,0.51,0.0865,26.68
3126.0,0.26,3958.33,1838.52,134.76,545.87,545.87,545.87,545.87,545.87,49.55,80.9,12.15,12.94,0.51,0.0864,26.67
3127.0,0.26,3950.0,1837.09,134.72,545.7,545.7,545.7,545.7,545.7,49.53,80.89,12.14,12.94,0.51,0.0862,26.67
3128.0,0.26,3941.67,1835.66,134.69,545.53,545.53,545.53,545.53,545.53,49.51,80.88,12.13,12.94,0.51,0.086,26.67
3129.0,0.26,3933.33,1834.22,134.66,545.35,545.35,545.35,545.35,545.35,49.5,80.86,12.12,12.94,0.51,0.0858,26.67
3130.0,0.26,3925.0,1832.79,134.62,545.18,545.18,545.18,545.18,545.18,49.48,80.85,12.11,12.94,0.51,0.0856,26.67
3131.0,0.26,3916.67,1831.36,134.59,545.01,545.01,545.01,545.01,545.01,49.46,80.84,12.1,12.94,0.51,0.0855,26.66
3132.0,0.26,3908.33,1829.93,134.56,544.84,544.84,544.84,544.84,544.84,49.44,80.82,12.09,12.94,0.51,0.0853,26.66
3133.0,0.26,3900.0,1828.5,134.53,544.66,544.66,544.66,544.66,544.66,49.42,80.81,12.08,12.94,0.51,0.0851,26.66
3134.0,0.26,3891.67,1827.07,134.49,544.49,544.49,544.49,544.49,544.49,49.41,80.8,12.07,12.94,0.51,0.0849,26.66
3135.0,0.26,3883.33,1825.64,134.46,544.32,544.32,544.32,544.32,544.32,49.39,80.78,12.06,12.94,0.51,0.0848,26.66
3136.0,0.26,3875.0,1824.21,134.43,544.15,544.15,544.15,544.15,544.15,49.37,80.77,12.06,12.94,0.51,0.0846,26.65
3137.0,0.25,3866.67,1822.78,134.39,543.97,543.97,543.97,543.97,543.97,49.35,80.76,12.05,12.93,0.5099,0.0844,26.65
3138.0,0.25,3858.33,1821.35,134.36,543.8,543.8,543.8,543.8,543.8,49.34,80.74,12.04,12.93,0.5099,0.0842,26.65
3139.0,0.25,3850.0,1819.92,134.33,543.63,543.63,543.63,543.63,543.63,49.32,80.73,12.03,12.93,0.5099,0.084,26.65
3140.0,0.25,3841.67,1818.49,134.3,543.45,543.45,543.45,543.45,543.45,49.3,80.72,12.02,12.93,0.5099,0.0839,26.65
3141.0,0.25,3833.33,1817.06,134.26,543.28,543.28,543.28,543.28,543.28,49.28,80.71,12.01,12.93,0.5099,0.0837,26.64
3142.0,0.25,3825.0,1815.63,134.23,543.11,543.11,543.11,543.11,543.11,49.27,80.69,12.0,12.93,0.5099,0.0835,26.64
3143.0,0.25,3816.67,1814.2,134.2,542.94,542.94,542.94,542.94,542.94,49.25,80.68,11.99,12.93,0.5099,0.0833,26.64
3144.0,0.25,3808.33,1812.77,134.16,542.76,542.76,542.76,542.76,542.76,49.23,80.67,11.98,12.93,0.5099,0.0832,26.64
3145.0,0.25,3800.0,1811.34,134.13,542.59,542.59,542.59,542.59,542.59,49.21,80.65,11.97,12.93,0.5099,0.083,26.63
3146.0,0.25,3791.67,1809.91,134.1,542.42,542.42,542.42,542.42,542.42,49.2,80.64,11.96,12.93,0.5099,0.0828,26.63
3147.0,0.25,3783.33,1808.48,134.07,542.24,542.24,542.24,542.24,542.24,49.18,80.63,11.95,12.93,0.5099,0.0826,26.63
3148.0,0.25,3775.0,1807.05,134.03,542.07,542.07,542.07,542.07,542.07,49.16,80.61,11.94,12.93,0.5099,0.0825,26.63
3149.0,0.25,3766.67,1805.62,134.0,541.9,541.9,541.9,541.9,541.9,49.14,80.6,11.93,12.93,0.5098,0.0823,26.63
3150.0,0.25,3758.33,1804.19,133.97,541.72,541.72,541.72,541.72,541.72,49.12,80.59,11.92,12.93,0.5098,0.0821,26.62
3151.0,0.25,3750.0,1802.76,133.93,541.55,541.55,541.55,541.55,541.55,49.11,80.57,11.91,12.93,0.5098,0.0819,26.62
3152.0,0.25,3741.67,1801.25,133.9,541.38,541.38,541.38,541.38,541.38,49.09,80.56,11.9,12.92,0.5098,0.0818,26.62
3153.0,0.25,3733.33,1799.69,133.87,541.21,541.21,541.21,541.21,541.21,49.07,80.55,11.9,12.92,0.5098,0.0816,26.62
3154.0,0.25,3725.0,1798.12,133.84,541.04,541.04,541.04,541.04,541.04,49.05,80.53,11.89,12.92,0.5098,0.0814,26.62
3155.0,0.25,3716.67,1796.53,133.8,540.87,540.87,540.87,540.87,540.87,49.04,80.52,11.88,12.92,0.5098,0.0812,26.61
3156.0,0.25,3708.33,1794.94,133.77,540.7,540.7,540.7,540.7,540.7,49.02,80.51,11.87,12.92,0.5098,0.081,26.61
3157.0,0.25,3700.0,1793.35,133.74,540.53,540.53,540.53,540.53,540.53,49.0,80.49,11.86,12.92,0.5098,0.0809,26.61
3158.0,0.25,3691.67,1791.75,133.71,540.36,540.36,540.36,540.36,540.36,48.98,80.48,11.86,12.92,0.5098,0.0807,26.61
3159.0,0.25,3683.33,1790.15,133.67,540.19,540.19,540.19,540.19,540.19,48.97,80.47,11.85,12.92,0.5098,0.0805,26.6
3160.0,0.25,3675.0,1788.55,133.64,540.02,540.02,540.02,540.02,540.02,48.95,80.45,11.84,12.92,0.5098,0.0803,26.6
3161.0,0.25,3666.67,1786.95,133.61,539.86,539.86,539.86,539.86,539.86,48.93,80.44,11.83,12.92,0.5097,0.0801,26.6
3162.0,0.25,3658.33,1785.35,133.58,539.69,539.69,539.69,539.69,539.69,48.91,80.43,11.82,12.92,0.5097,0.08,26.6
3163.0,0.25,3650.0,1783.75,133.55,539.52,539.52,539.52,539.52,539.52,48.9,80.41,11.82,12.91,0.5097,0.0798,26.59
3164.0,0.25,3641.67,1782.15,133.52,539.36,539.36,539.36,539.36,539.36,48.88,80.4,11.81,12.91,0.5097,0.0796,26.59
3165.0,0.25,3633.33,1780.55,133.49,539.19,539.19,539.19,539.19,539.19,48.86,80.39,11.8,12.91,0.5097,0.0794,26.59
3166.0,0.24,3625.0,1778.94,133.45,539.02,539.02,539.02,539.02,539.02,48.84,80.38,11.79,12.91,0.5097,0.0792,26.59
3167.0,0.24,3616.67,1777.34,133.42,538.86,538.86,538.86,538.86,538.86,48.82,80.36,11.78,12.91,0.5097,0.0791,26.59
3168.0,0.24,3608.33,1775.74,133.39,538.69,538.69,538.69,538.69,538.69,48.81,80.35,11.78,12.91,0.5097,0.0789,26.58
3169.0,0.24,3600.0,1774.13,133.36,538.53,538.53,538.53,538.53,538.53,48.79,80.34,11.77,12.91,0.5097,0.0787,26.58
3170.0,0.24,3591.67,1772.53,133.33,538.36,538.36,538.36,538.36,538.36,48.77,80.32,11.76,12.91,0.5097,0.0785,26.58
3171.0,0.24,3583.33,1770.93,133.3,538.19,538.19,538.19,538.19,538.19,48.75,80.31,11.75,12.91,0.5097,0.0784,26.58
3172.0,0.24,3575.0,1769.32,133.27,538.03,538.03,538.03,538.03,538.03,48.74,80.3,11.74,12.91,0.5097,0.0782,26.57
3173.0,0.24,3566.67,1767.71,133.24,537.86,537.86,537.86,537.86,537.86,48.72,80.29,11.74,12.91,0.5096,0.078,26.57
3174.0,0.24,3558.33,1766.11,133.21,537.7,537.7,537.7,537.7,537.7,48.7,80.27,11.73,12.91,0.5096,0.0778,26.57
3175.0,0.24,3550.0,1764.5,133.18,537.53,537.53,537.53,537.53,537.53,48.68,80.26,11.72,12.9,0.5096,0.0776,26.57
3176.0,0.24,3541.67,1762.9,133.15,537.37,537.37,537.37,537.37,537.37,48.67,80.25,11.71,12.9,0.5096,0.0775,26.56
3177.0,0.24,3533.33,1761.29,133.11,537.2,537.2,537.2,537.2,537.2,48.65,80.24,11.71,12.9,0.5096,0.0773,26.56
3178.0,0.24,3525.0,1759.68,133.08,537.04,537.04,537.04,537.04,537.04,48.63,80.22,11.7,12.9,0.5096,0.0771,26.56
3179.0,0.24,3516.67,1758.07,133.05,536.87,536.87,536.87,536.87,536.87,48.61,80.21,11.69,12.9,0.5096,0.0769,26.56
3180.0,0.24,3508.33,1756.47,133.02,536.71,536.71,536.71,536.71,536.71,48.59,80.2,11.68,12.9,0.5096,0.0768,26.55
3181.0,0.24,3500.0,1754.86,132.99,536.54,536.54,536.54,536.54,536.54,48.58,80.18,11.67,12.9,0.5096,0.0766,26.55
3182.0,0.24,3491.67,1753.25,132.96,536.38,536.38,536.38,536.38,536.38,48.56,80.17,11.67,12.9,0.5096,0.0764,26.55
3183.0,0.24,3483.33,1751.64,132.93,536.21,536.21,536.21,536.21,536.21,48.54,80.16,11.66,12.9,0.5096,0.0762,26.55
3184.0,0.24,3475.0,1750.03,132.9,536.05,536.05,536.05,536.05,536.05,48.52,80.15,11.65,12.9,0.5095,0.076,26.55
3185.0,0.24,3466.67,1748.42,132.87,535.88,535.88,535.88,535.88,535.88,48.51,80.13,11.64,12.9,0.5095,0.0759,26.54
3186.0,0.24,3458.33,1746.81,132.84,535.71,535.71,535.71,535.71,535.71,48.49,80.12,11.63,12.9,0.5095,0.0757,26.54
3187.0,0.24,3450.0,1745.2,132.81,535.55,535.55,535.55,535.55,535.55,48.47,80.11,11.63,12.89,0.5095,0.0755,26.54
3188.0,0.24,3441.67,1743.58,132.78,535.38,535.38,535.38,535.38,535.38,48.45,80.1,11.62,12.89,0.5095,0.0753,26.54
3189.0,0.24,3433.33,1741.97,132.75,535.22,535.22,535.22,535.22,535.22,48.44,80.08,11.61,12.89,0.5095,0.0752,26.53
3190.0,0.24,3425.0,1740.36,132.72,535.05,535.05,535.05,535.05,535.05,48.42,80.07,11.6,12.89,0.5095,0.075,26.53
3191.0,0.24,3416.67,1738.75,132.69,534.89,534.89,534.89,534.89,534.89,48.4,80.06,11.59,12.89,0.5095,0.0748,26.53
3192.0,0.24,3408.33,1737.13,132.66,534.72,534.72,534.72,534.72,534.72,48.38,80.05,11.59,12.89,0.5095,0.0746,26.53
3193.0,0.24,3400.0,1735.52,132.63,534.56,534.56,534.56,534.56,534.56,48.36,80.03,11.58,12.89,0.5095,0.0745,26.52
3194.0,0.24,3391.67,1733.91,132.6,534.39,534.39,534.39,534.39,534.39,48.35,80.02,11.57,12.89,0.5095,0.0743,26.52
3195.0,0.24,3383.33,1732.29,132.57,534.23,534.23,534.23,534.23,534.23,48.33,80.01,11.56,12.89,0.5094,0.0741,26.52
3196.0,0.23,3375.0,1730.68,132.54,534.06,534.06,534.06,534.06,534.06,48.31,80.0,11.56,12.89,0.5094,0.0739,26.52
3197.0,0.23,3366.67,1729.06,132.51,533.9,533.9,533.9,533.9,533.9,48.29,79.98,11.55,12.89,0.5094,0.0738,26.51
3198.0,0.23,3358.33,1727.45,132.48,533.73,533.73,533.73,533.73,533.73,48.28,79.97,11.54,12.88,0.5094,0.0736,26.51
3199.0,0.23,3350.0,1725.83,132.45,533.57,533.57,533.57,533.57,533.57,48.26,79.96,11.53,12.88,0.5094,0.0734,26.51
3200.0,0.23,3341.67,1724.21,132.42,533.4,533.4,533.4,533.4,533.4,48.24,79.95,11.52,12.88,0.5094,0.0733,26.51
3201.0,0.23,3333.33,1722.6,132.39,533.24,533.24,533.24,533.24,533.24,48.22,79.93,11.52,12.88,0.5094,0.0731,26.51
3202.0,0.23,3325.0,1720.98,132.36,533.07,533.07,533.07,533.07,533.07,48.2,79.92,11.51,12.88,0.5094,0.0729,26.5
3203.0,0.23,3316.67,1719.36,132.33,532.91,532.91,532.91,532.91,532.91,48.19,79.91,11.5,12.88,0.5094,0.0727,26.5
3204.0,0.23,3308.33,1717.74,132.31,532.74,532.74,532.74,532.74,532.74,48.17,79.9,11.49,12.88,0.5094,0.0726,26.5
3205.0,0.23,3300.0,1716.12,132.28,532.58,532.58,532.58,532.58,532.58,48.15,79.88,11.48,12.88,0.5094,0.0724,26.5
3206.0,0.23,3291.67,1714.5,132.25,532.41,532.41,532.41,532.41,532.41,48.13,79.87,11.48,12.88,0.5094,0.0722,26.49
3207.0,0.23,3283.33,1712.88,132.22,532.25,532.25,532.25,532.25,532.25,48.12,79.86,11.47,12.88,0.5093,0.072,26.49
3208.0,0.23,3275.0,1711.26,132.19,532.08,532.08,532.08,532.08,532.08,48.1,79.85,11.46,12.88,0.5093,0.0719,26.49
3209.0,0.23,3266.67,1709.64,132.16,531.92,531.92,531.92,531.92,531.92,48.08,79.83,11.45,12.88,0.5093,0.0717,26.49
3210.0,0.23,3258.33,1708.02,132.13,531.75,531.75,531.75,531.75,531.75,48.06,79.82,11.44,12.87,0.5093,0.0715,26.48
3211.0,0.23,3250.0,1706.4,132.1,531.59,531.59,531.59,531.59,531.59,48.05,79.81,11.44,12.87,0.5093,0.0714,26.48
3212.0,0.23,3241.67,1704.78,132.07,531.42,531.42,531.42,531.42,531.42,48.03,79.8,11.43,12.87,0.5093,0.0712,26.48
3213.0,0.23,3233.33,1703.16,132.04,531.26,531.26,531.26,531.26,531.26,48.01,79.78,11.42,12.87,0.5093,0.071,26.48
3214.0,0.23,3225.0,1701.53,132.01,531.09,531.09,531.09,531.09,531.09,47.99,79.77,11.41,12.87,0.5093,0.0708,26.47
3215.0,0.23,3216.67,1699.91,131.98,530.93,530.93,530.93,530.93,530.93,47.97,79.76,11.41,12.87,0.5093,0.0707,26.47
3216.0,0.23,3208.33,1698.29,131.95,530.76,530.76,530.76,530.76,530.76,47.96,79.75,11.4,12.87,0.5093,0.0705,26.47
3217.0,0.23,3200.0,1696.66,131.92,530.6,530.6,530.6,530.6,530.6,47.94,79.73,11.39,12.87,0.5093,0.0703,26.47
3218.0,0.23,3191.67,1695.04,131.89,530.43,530.43,530.43,530.43,530.43,47.92,79.72,11.38,12.87,0.5092,0.0702,26.47
3219.0,0.23,3183.33,1693.41,131.86,530.27,530.27,530.27,530.27,530.27,47.9,79.71,11.37,12.87,0.5092,0.07,26.46
3220.0,0.23,3175.0,1691.79,131.83,530.1,530.1,530.1,530.1,530.1,47.89,79.7,11.37,12.87,0.5092,0.0698,26.46
3221.0,0.23,3166.67,1690.16,131.8,529.94,529.94,529.94,529.94,529.94,47.87,79.68,11.36,12.87,0.5092,0.0697,26.46
3222.0,0.23,3158.33,1688.54,131.77,529.77,529.77,529.77,529.77,529.77,47.85,79.67,11.35,12.86,0.5092,0.0695,26.46
3223.0,0.23,3150.0,1686.91,131.74,529.61,529.61,529.61,529.61,529.61,47.83,79.66,11.34,12.86,0.5092,0.0693,26.45
3224.0,0.23,3141.67,1685.28,131.72,529.44,529.44,529.44,529.44,529.44,47.81,79.65,11.33,12.86,0.5092,0.0691,26.45
3225.0,0.23,3133.33,1683.66,131.69,529.28,529.28,529.28,529.28,529.28,47.8,79.63,11.33,12.86,0.5092,0.069,26.45
3226.0,0.22,3125.0,1682.03,131.66,529.11,529.11,529.11,529.11,529.11,47.78,79.62,11.32,12.86,0.5092,0.0688,26.45
3227.0,0.22,3116.67,1680.4,131.63,528.95,528.95,528.95,528.95,528.95,47.76,79.61,11.31,12.86,0.5092,0.0686,26.44
3228.0,0.22,3108.33,1678.77,131.6,528.78,528.78,528.78,528.78,528.78,47.74,79.6,11.3,12.86,0.5092,0.0685,26.44
3229.0,0.22,3100.0,1677.14,131.57,528.62,528.62,528.62,528.62,528.62,47.73,79.58,11.3,12.86,0.5091,0.0683,26.44
3230.0,0.22,3091.67,1675.52,131.54,528.45,528.45,528.45,528.45,528.45,47.71,79.57,11.29,12.86,0.5091,0.0681,26.44
3231.0,0.22,3083.33,1673.89,131.51,528.29,528.29,528.29,528.29,528.29,47.69,79.56,11.28,12.86,0.5091,0.068,26.43
3232.0,0.22,3075.0,1672.26,131.48,528.12,528.12,528.12,528.12,528.12,47.67,79.55,11.27,12.86,0.5091,0.0678,26.43
3233.0,0.22,3066.67,1670.62,131.45,527.96,527.96,527.96,527.96,527.96,47.65,79.53,11.26,12.85,0.5091,0.0676,26.43
3234.0,0.22,3058.33,1668.99,131.42,527.79,527.79,527.79,527.79,527.79,47.64,79.52,11.26,12.85,0.5091,0.0675,26.43
3235.0,0.22,3050.0,1667.36,131.39,527.63,527.63,527.63,527.63,527.63,47.62,79.51,11.25,12.85,0.5091,0.0673,26.43
3236.0,0.22,3041.67,1665.73,131.36,527.46,527.46,527.46,527.46,527.46,47.6,79.5,11.24,12.85,0.5091,0.0671,26.42
3237.0,0.22,3033.33,1664.1,131.33,527.3,527.3,527.3,527.3,527.3,47.58,79.48,11.23,12.85,0.5091,0.067,26.42
3238.0,0.22,3025.0,1662.46,131.31,527.13,527.13,527.13,527.13,527.13,47.57,79.47,11.22,12.85,0.5091,0.0668,26.42
3239.0,0.22,3016.67,1660.83,131.28,526.97,526.97,526.97,526.97,526.97,47.55,79.46,11.22,12.85,0.5091,0.0666,26.42
3240.0,0.22,3008.33,1659.2,131.25,526.8,526.8,526.8,526.8,526.8,47.53,79.45,11.21,12.85,0.5091,0.0665,26.41
3241.0,0.22,3000.0,1657.56,131.22,526.64,526.64,526.64,526.64,526.64,47.51,79.43,11.2,12.85,0.509,0.0663,26.41
3242.0,0.22,2991.67,1655.93,131.19,526.47,526.47,526.47,526.47,526.47,47.5,79.42,11.19,12.85,0.509,0.0661,26.41
3243.0,0.22,2983.33,1654.29,131.16,526.31,526.31,526.31,526.31,526.31,47.48,79.41,11.18,12.85,0.509,0.066,26.41
3244.0,0.22,2975.0,1652.66,131.13,526.14,526.14,526.14,526.14,526.14,47.46,79.4,11.18,12.85,0.509,0.0658,26.4
3245.0,0.22,2966.67,1651.02,131.1,525.98,525.98,525.98,525.98,525.98,47.44,79.38,11.17,12.84,0.509,0.0656,26.4
3246.0,0.22,2958.33,1649.39,131.07,525.81,525.81,525.81,525.81,525.81,47.42,79.37,11.16,12.84,0.509,0.0655,26.4
3247.0,0.22,2950.0,1647.75,131.04,525.65,525.65,525.65,525.65,525.65,47.41,79.36,11.15,12.84,0.509,0.0653,26.4
3248.0,0.22,2941.67,1646.11,131.01,525.48,525.48,525.48,525.48,525.48,47.39,79.35,11.15,12.84,0.509,0.0651,26.39
3249.0,0.22,2933.33,1644.48,130.98,525.32,525.32,525.32,525.32,525.32,47.37,79.34,11.14,12.84,0.509,0.065,26.39
3250.0,0.22,2925.0,1642.84,130.95,525.15,525.15,525.15,525.15,525.15,47.35,79.32,11.13,12.84,0.509,0.0648,26.39
3251.0,0.22,2916.67,1641.2,130.92,524.99,524.99,524.99,524.99,524.99,47.34,79.31,11.12,12.84,0.509,0.0647,26.39
3252.0,0.22,2908.33,1639.56,130.9,524.82,524.82,524.82,524.82,524.82,47.32,79.3,11.11,12.84,0.5089,0.0645,26.38
3253.0,0.22,2900.0,1637.92,130.87,524.66,524.66,524.66,524.66,524.66,47.3,79.29,11.11,12.84,0.5089,0.0643,26.38
3254.0,0.22,2891.67,1636.28,130.84,524.49,524.49,524.49,524.49,524.49,47.28,79.27,11.1,12.84,0.5089,0.0642,26.38
3255.0,0.22,2883.33,1634.64,130.81,524.33,524.33,524.33,524.33,524.33,47.26,79.26,11.09,12.84,0.5089,0.064,26.38
3256.0,0.21,2875.0,1633.0,130.78,524.16,524.16,524.16,524.16,524.16,47.25,79.25,11.08,12.83,0.5089,0.0638,26.38
3257.0,0.21,2866.67,1631.36,130.75,524.0,524.0,524.0,524.0,524.0,47.23,79.24,11.07,12.83,0.5089,0.0637,26.37
3258.0,0.21,2858.33,1629.72,130.72,523.83,523.83,523.83,523.83,523.83,47.21,79.22,11.07,12.83,0.5089,0.0635,26.37
3259.0,0.21,2850.0,1628.08,130.69,523.67,523.67,523.67,523.67,523.67,47.19,79.21,11.06,12.83,0.5089,0.0633,26.37
3260.0,0.21,2841.67,1626.44,130.66,523.5,523.5,523.5,523.5,523.5,47.18,79.2,11.05,12.83,0.5089,0.0632,26.37
3261.0,0.21,2833.33,1624.8,130.63,523.34,523.34,523.34,523.34,523.34,47.16,79.19,11.04,12.83,0.5089,0.063,26.36
3262.0,0.21,2825.0,1623.15,130.6,523.17,523.17,523.17,523.17,523.17,47.14,79.17,11.04,12.83,0.5089,0.0629,26.36
3263.0,0.21,2816.67,1621.51,130.57,523.01,523.01,523.01,523.01,523.01,47.12,79.16,11.03,12.83,0.5088,0.0627,26.36
3264.0,0.21,2808.33,1619.87,130.54,522.84,522.84,522.84,522.84,522.84,47.1,79.15,11.02,12.83,0.5088,0.0625,26.36
3265.0,0.21,2800.0,1618.22,130.52,522.68,522.68,522.68,522.68,522.68,47.09,79.14,11.01,12.83,0.5088,0.0624,26.35
3266.0,0.21,2791.67,1616.58,130.49,522.51,522.51,522.51,522.51,522.51,47.07,79.12,11.0,12.83,0.5088,0.0622,26.35
3267.0,0.21,2783.33,1614.93,130.46,522.35,522.35,522.35,522.35,522.35,47.05,79.11,11.0,12.83,0.5088,0.0621,26.35
3268.0,0.21,2775.0,1613.29,130.43,522.18,522.18,522.18,522.18,522.18,47.03,79.1,10.99,12.82,0.5088,0.0619,26.35
3269.0,0.21,2766.67,1611.64,130.4,522.02,522.02,522.02,522.02,522.02,47.02,79.09,10.98,12.82,0.5088,0.0617,26.34
3270.0,0.21,2758.33,1609.99,130.37,521.85,521.85,521.85,521.85,521.85,47.0,79.07,10.97,12.82,0.5088,0.0616,26.34
3271.0,0.21,2750.0,1608.35,130.34,521.69,521.69,521.69,521.69,521.69,46.98,79.06,10.96,12.82,0.5088,0.0614,26.34
3272.0,0.21,2741.67,1606.7,130.31,521.52,521.52,521.52,521.52,521.52,46.96,79.05,10.96,12.82,0.5088,0.0612,26.34
3273.0,0.21,2733.33,1605.05,130.28,521.36,521.36,521.36,521.36,521.36,46.94,79.04,10.95,12.82,0.5088,0.0611,26.33
3274.0,0.21,2725.0,1603.4,130.25,521.19,521.19,521.19,521.19,521.19,46.93,79.03,10.94,12.82,0.5087,0.0609,26.33
3275.0,0.21,2716.67,1601.76,130.22,521.03,521.03,521.03,521.03,521.03,46.91,79.01,10.93,12.82,0.5087,0.0608,26.33
3276.0,0.21,2708.33,1600.11,130.19,520.86,520.86,520.86,520.86,520.86,46.89,79.0,10.93,12.82,0.5087,0.0606,26.33
3277.0,0.21,2700.0,1598.46,130.17,520.7,520.7,520.7,520.7,520.7,46.87,78.99,10.92,12.82,0.5087,0.0605,26.33
3278.0,0.21,2691.67,1596.81,130.14,520.53,520.53,520.53,520.53,520.53,46.85,78.98,10.91,12.82,0.5087,0.0603,26.32
3279.0,0.21,2683.33,1595.16,130.11,520.37,520.37,520.37,520.37,520.37,46.84,78.96,10.9,12.81,0.5087,0.0601,26.32
3280.0,0.21,2675.0,1593.51,130.08,520.2,520.2,520.2,520.2,520.2,46.82,78.95,10.89,12.81,0.5087,0.06,26.32
3281.0,0.21,2666.67,1591.86,130.05,520.04,520.04,520.04,520.04,520.04,46.8,78.94,10.89,12.81,0.5087,0.0598,26.32
3282.0,0.21,2658.33,1590.21,130.02,519.87,519.87,519.87,519.87,519.87,46.78,78.93,10.88,12.81,0.5087,0.0597,26.31
3283.0,0.21,2650.0,1588.55,129.99,519.71,519.71,519.71,519.71,519.71,46.77,78.91,10.87,12.81,0.5087,0.0595,26.31
3284.0,0.21,2641.67,1586.9,129.96,519.54,519.54,519.54,519.54,519.54,46.75,78.9,10.86,12.81,0.5087,0.0593,26.31
3285.0,0.21,2633.33,1585.25,129.93,519.38,519.38,519.38,519.38,519.38,46.73,78.89,10.85,12.81,0.5086,0.0592,26.31
3286.0,0.21,2625.0,1583.6,129.9,519.21,519.21,519.21,519.21,519.21,46.71,78.88,10.85,12.81,0.5086,0.059,26.3
3287.0,0.2,2616.67,1581.94,129.87,519.05,519.05,519.05,519.05,519.05,46.69,78.86,10.84,12.81,0.5086,0.0589,26.3
3288.0,0.2,2608.33,1580.29,129.84,518.88,518.88,518.88,518.88,518.88,46.68,78.85,10.83,12.81,0.5086,0.0587,26.3
3289.0,0.2,2600.0,1578.64,129.82,518.72,518.72,518.72,518.72,518.72,46.66,78.84,10.82,12.81,0.5086,0.0586,26.3
3290.0,0.2,2591.67,1576.98,129.79,518.55,518.55,518.55,518.55,518.55,46.64,78.83,10.82,12.8,0.5086,0.0584,26.29
3291.0,0.2,2583.33,1575.33,129.76,518.39,518.39,518.39,518.39,518.39,46.62,78.81,10.81,12.8,0.5086,0.0582,26.29
3292.0,0.2,2575.0,1573.67,129.73,518.22,518.22,518.22,518.22,518.22,46.61,78.8,10.8,12.8,0.5086,0.0581,26.29
3293.0,0.2,2566.67,1572.01,129.7,518.06,518.06,518.06,518.06,518.06,46.59,78.79,10.79,12.8,0.5086,0.0579,26.29
3294.0,0.2,2558.33,1570.36,129.67,517.89,517.89,517.89,517.89,517.89,46.57,78.78,10.78,12.8,0.5086,0.0578,26.28
